
4;4;0.095;0;0;0;0.095;1;0;0;0;1;0;0;0;0;0;0;0;0
4;4;0.093;0;0;0;0.093;1;0;0;0;1;0;0;0;0;0;0;0;1
4;4;0.094;0;0;0;0.094;1;0;0;0;1;0;0;0;0;0;0;0;2
4;4;0.095;0;0;0;0.095;1;0;0;0;1;0;0;0;0;0;0;0;3
4;4;0.097;0;0;0;0.097;1;0;0;0;1;0;0;0;0;0;0;0;4
4;4;0.102;0;0;0;0.102;1;0;0;0;1;0;0;0;0;0;0;0;5
4;4;0.102;0;0;0;0.102;1;0;0;0;1;0;0;0;0;0;0;0;6
4;4;0.093;0;0;0;0.093;1;0;0;0;1;0;0;0;0;0;0;0;7
4;4;0.099;0;0;0;0.099;1;0;0;0;1;0;0;0;0;0;0;0;8
4;4;0.098;0;0;0;0.098;1;0;0;0;1;0;0;0;0;0;0;0;9
4;4;0.0968;0;0;0;0.0968;1;0;4;0.0968;0;0;0;0;10;0;0;0;0;0;0;0
