
1;1;0.017;0;0;0;0.017;1;0;0;0;1;0;0;0;0;0;0;0;0
1;1;0.016;0;0;0;0.016;1;0;0;0;1;0;0;0;0;0;0;0;1
1;1;0.017;0;0;0;0.017;1;0;0;0;1;0;0;0;0;0;0;0;2
1;1;0.028;0;0;0;0.028;1;0;0;0;1;0;0;0;0;0;0;0;3
1;1;0.033;0;0;0;0.033;1;0;0;0;1;0;0;0;0;0;0;0;4
1;1;0.017;0;0;0;0.017;1;0;0;0;1;0;0;0;0;0;0;0;5
1;1;0.016;0;0;0;0.016;1;0;0;0;1;0;0;0;0;0;0;0;6
1;1;0.023;0;0;0;0.023;1;0;0;0;1;0;0;0;0;0;0;0;7
1;1;0.024;0;0;0;0.024;1;0;0;0;1;0;0;0;0;0;0;0;8
1;1;0.016;0;0;0;0.016;1;0;0;0;1;0;0;0;0;0;0;0;9
1;1;0.0207;0;0;0;0.0207;1;0;1;0.0207;0;0;0;0;10;0;0;0;0;0;0;0
